image_name,crack_1,crack_2,crack_3,Latitude,Longitude,Date,Crack or not
04903.JPG,none,none,none,-37.8583919790833,144.9757406502220,2017/2/18,
04904.JPG,none,lat,lat,-37.8591042398055,144.9764408021940,2017/2/18,
04905.JPG,long,lat,long,-37.8486664250000,144.9639981991110,2017/2/18,
04906.JPG,none,none,none,-37.8479508807222,144.9633124937490,2017/2/18,
04907.JPG,none,none,none,-37.8510265805277,144.9666319134160,2017/2/18,
04908.JPG,none,long,lat,-37.8516583625000,144.9674435578050,2017/2/18,
04909.JPG,none,none,none,-37.8546506670833,144.9713649594440,2017/2/18,
04910.JPG,none,lat,lat,-37.8552617033611,144.9722084127770,2017/2/18,
04911.JPG,none,none,none,-37.8439935293888,144.9601966626660,2017/2/18,
04912.JPG,long,none,none,-37.8431778041666,144.9597229599440,2017/2/18,
04913.JPG,none,none,none,-37.8460260253333,144.9616463818050,2017/2/18,
04914.JPG,none,none,none,-37.8452571288333,144.9610515823050,2017/2/18,
04915.JPG,long,none,none,-37.8532945796944,144.9695528524720,2017/2/18,
04916.JPG,lat,lat,none,-37.8539231857222,144.9703627290830,2017/2/18,
04917.JPG,lat,lat,lat,-37.8519120900277,144.9677681734160,2017/2/18,
04918.JPG,long,lat,none,-37.8525415438333,144.9685812493880,2017/2/18,
04919.JPG,lat,lat,lat,-37.8555843935277,144.9725943806110,2017/2/18,
04920.JPG,none,none,long,-37.8562578972222,144.9733403075000,2017/2/18,
04921.JPG,none,none,none,-37.8473679220000,144.9627820407220,2017/2/18,
04922.JPG,none,none,none,-37.8466276586111,144.9621397351940,2017/2/18,
04923.JPG,none,none,none,-37.8571918283055,144.9743857700000,2017/2/18,
04924.JPG,long,none,none,-37.8578611899166,144.9751350290550,2017/2/18,
04925.JPG,long,none,none,-37.8510899031111,144.9667120635270,2017/2/18,
04926.JPG,none,none,none,-37.8504450509166,144.9659241924440,2017/2/18,
04927.JPG,none,none,long,-37.8538625309722,144.9702796183330,2017/2/18,
04928.JPG,none,none,none,-37.8532313057500,144.9694722904160,2017/2/18,
04929.JPG,none,long,none,-37.8453367405555,144.9611041017220,2017/2/18,
04930.JPG,none,none,none,-37.8461014208888,144.9617083053610,2017/2/18,
04931.JPG,none,none,none,-37.8467032035277,144.9622010602220,2017/2/18,
04932.JPG,none,none,none,-37.8474406801111,144.9628482008610,2017/2/18,
04933.JPG,none,none,none,-37.8563249529722,144.9734147451110,2017/2/18,
04934.JPG,none,none,none,-37.8556522070833,144.9726684826380,2017/2/18,
04935.JPG,long,croc,none,-37.8524794012222,144.9685007347770,2017/2/18,
04936.JPG,lat,lat,lat,-37.8518486816111,144.9676870993610,2017/2/18,
04937.JPG,none,lat,lat,-37.8579280507777,144.9752103854160,2017/2/18,
04938.JPG,none,none,none,-37.8572590048888,144.9744604935000,2017/2/18,
04939.JPG,none,none,none,-37.8505110114722,144.9660019691110,2017/2/18,
04940.JPG,long,none,none,-37.8511522372222,144.9667918258610,2017/2/18,
04941.JPG,none,long,none,-37.8427739814166,144.9594757031110,2017/2/18,
04942.JPG,none,long,croc,-37.8597444300000,144.9770669524160,2017/2/18,
04943.JPG,lat,none,lat,-37.8591761163888,144.9765091170000,2017/2/18,
04944.JPG,none,long,none,-37.8584579555833,144.9758171218050,2017/2/18,
04945.JPG,long,none,none,-37.8500391653611,144.9654594904160,2017/2/18,
04946.JPG,croc,long,none,-37.8493604221944,144.9647182080550,2017/2/18,
04947.JPG,none,none,none,-37.8454157717500,144.9611581263610,2017/2/18,
04948.JPG,none,long,none,-37.8446209642500,144.9606329141380,2017/2/18,
04949.JPG,none,none,croc,-37.8515948995833,144.9673621814440,2017/2/18,
04950.JPG,none,none,none,-37.8509630763888,144.9665519494440,2017/2/18,
04951.JPG,none,none,long,-37.8480238486666,144.9633787183610,2017/2/18,
04952.JPG,long,none,long,-37.8487358780277,144.9640700086110,2017/2/18,
04953.JPG,none,none,none,-37.8432591013888,144.9597712238330,2017/2/18,
04954.JPG,lat,rail,rail,-37.8440717324722,144.9602524740000,2017/2/18,
04955.JPG,none,none,lat,-37.8552010980277,144.9721237011660,2017/2/18,
04956.JPG,long,none,none,-37.8545899595833,144.9712813782220,2017/2/18,
04957.JPG,none,none,none,-37.8557877263611,144.9728180226380,2017/2/18,
04958.JPG,none,long,none,-37.8564575147500,144.9735651407500,2017/2/18,
04959.JPG,none,none,none,-37.8475865285277,144.9629804149160,2017/2/18,
04960.JPG,long,none,none,-37.8468536382777,144.9623250589720,2017/2/18,
04961.JPG,lat,lat,lat,-37.8519754080277,144.9678499120270,2017/2/18,
04962.JPG,none,none,none,-37.8526032978055,144.9686618375830,2017/2/18,
04963.JPG,none,none,none,-37.8422051543888,144.9591386337220,2017/2/18,
04964.JPG,lat,long,none,-37.8531056862500,144.9693105967500,2017/2/18,
04965.JPG,croc,croc,croc,-37.8537391060833,144.9701155646380,2017/2/18,
04966.JPG,none,none,none,-37.8459506783055,144.9615844051660,2017/2/18,
04967.JPG,none,none,long,-37.8451771974166,144.9610000004440,2017/2/18,
04968.JPG,none,none,long,-37.8573932796666,144.9746097914720,2017/2/18,
04969.JPG,none,long,none,-37.8548948035555,144.9717014626380,2017/2/18,
04970.JPG,none,none,none,-37.8580616665833,144.9753606333330,2017/2/18,
04971.JPG,none,long,none,-37.8542874091944,144.9708625920270,2017/2/18,
04972.JPG,none,none,long,-37.8583262789166,144.9756641418330,2017/2/18,
04973.JPG,lat,lat,none,-37.8590326519444,144.9763718510000,2017/2/18,
04974.JPG,lat,long,none,-37.8492214033333,144.9645740540550,2017/2/18,
04975.JPG,long,none,none,-37.8499067688333,144.9653052750830,2017/2/18,
04976.JPG,long,none,none,-37.8461767842777,144.9617702995270,2017/2/18,
04977.JPG,none,none,none,-37.8469280988888,144.9623886583050,2017/2/18,
04978.JPG,croc,croc,rail,-37.8598037424722,144.9772837337770,2017/2/18,
04979.JPG,none,long,none,-37.8429340806111,144.9595775438610,2017/2/18,
04980.JPG,diag,lat,long,-37.8442271461944,144.9603659621660,2017/2/18,
04981.JPG,none,none,none,-37.8434220133055,144.9598667808050,2017/2/18,
04982.JPG,none,none,none,-37.8574597689722,144.9746852066380,2017/2/18,
04983.JPG,none,none,long,-37.8547116620833,144.9714486589720,2017/2/18,
04984.JPG,none,none,none,-37.8567907938888,144.9739340436660,2017/2/18,
04985.JPG,long,long,none,-37.8553224019444,144.9722912218330,2017/2/18,
04986.JPG,long,none,none,-37.8508355576111,144.9663926705270,2017/2/18,
04987.JPG,none,none,none,-37.8514679263611,144.9671995076940,2017/2/18,
04988.JPG,none,long,long,-37.8485969221388,144.9639263265270,2017/2/18,
04989.JPG,none,none,none,-37.8478779339166,144.9632462132770,2017/2/18,
04990.JPG,none,long,none,-37.8499727625555,144.9653826297220,2017/2/18,
04991.JPG,long,long,none,-37.8492908793888,144.9646461804990,2017/2/18,
04992.JPG,lat,lat,none,-37.8589608401944,144.9763033018880,2017/2/18,
04993.JPG,long,none,none,-37.8582605412777,144.9755877635550,2017/2/18,
04994.JPG,none,none,none,-37.8428534551111,144.9595279551110,2017/2/18,
04995.JPG,croc,croc,croc,-37.8597827491944,144.9771730991110,2017/2/18,
04996.JPG,none,none,none,-37.8470021326111,144.9624529939720,2017/2/18,
04997.JPG,none,none,none,-37.8462510533611,144.9618315648880,2017/2/18,
04998.JPG,none,croc,none,-37.8553851780833,144.9723713387770,2017/2/18,
04999.JPG,none,long,none,-37.8568580795555,144.9740087971110,2017/2/18,
05000.JPG,none,none,none,-37.8547727793611,144.9715326199440,2017/2/18,
05001.JPG,none,none,none,-37.8575258951111,144.9747611052770,2017/2/18,
05002.JPG,none,none,none,-37.8433404766666,144.9598192400550,2017/2/18,
05003.JPG,rail,rail,croc,-37.8441495352500,144.9603091780830,2017/2/18,
05004.JPG,none,none,none,-37.8478050898611,144.9631798577500,2017/2/18,
05005.JPG,none,none,none,-37.8485273191944,144.9638544771110,2017/2/18,
05006.JPG,none,none,long,-37.8515314288055,144.9672808201110,2017/2/18,
05007.JPG,none,none,none,-37.8508994580277,144.9664721040000,2017/2/18,
05008.JPG,lat,lat,none,-37.8422877425277,144.9591824896660,2017/2/18,
05009.JPG,long,none,lat,-37.8526662384166,144.9687426909160,2017/2/18,
05010.JPG,lat,lat,lat,-37.8520387100555,144.9679318315000,2017/2/18,
05011.JPG,none,none,none,-37.8467786003055,144.9622626459440,2017/2/18,
05012.JPG,none,none,none,-37.8475135404166,144.9629140693880,2017/2/18,
05013.JPG,none,none,none,-37.8563914846666,144.9734898573330,2017/2/18,
05014.JPG,none,none,none,-37.8557200278055,144.9727431828330,2017/2/18,
05015.JPG,none,long,none,-37.8450971475277,144.9609487170830,2017/2/18,
05016.JPG,long,none,none,-37.8458752446666,144.9615217668330,2017/2/18,
05017.JPG,diag,none,none,-37.8538012926666,144.9701971302770,2017/2/18,
05018.JPG,none,none,none,-37.8531683300833,144.9693915917220,2017/2/18,
05019.JPG,long,none,long,-37.8542265523611,144.9707788525830,2017/2/18,
05020.JPG,none,lat,long,-37.8579949532500,144.9752854402500,2017/2/18,
05021.JPG,none,none,none,-37.8548337540833,144.9716170511660,2017/2/18,
05022.JPG,lat,lat,lat,-37.8573262852222,144.9745350550830,2017/2/18,
05023.JPG,lat,lat,long,-37.8571249063888,144.9743107388050,2017/2/18,
05024.JPG,none,none,none,-37.8577941599722,144.9750597866380,2017/2/18,
05025.JPG,none,none,none,-37.8430152856944,144.9596261060270,2017/2/18,
05026.JPG,none,none,none,-37.8438316648888,144.9600974873050,2017/2/18,
05027.JPG,none,none,long,-37.8522281198611,144.9681770526940,2017/2/18,
05028.JPG,none,none,none,-37.8528556475000,144.9689857607220,2017/2/18,
05029.JPG,none,none,long,-37.8595397772777,144.9768430461940,2017/2/18,
05030.JPG,none,none,none,-37.8472951998888,144.9627156071110,2017/2/18,
05031.JPG,none,none,none,-37.8465520301388,144.9620784692500,2017/2/18,
05032.JPG,lat,none,none,-37.8560562814722,144.9731174098880,2017/2/18,
05033.JPG,lat,none,none,-37.8567236635555,144.9738599404720,2017/2/18,
05034.JPG,none,none,none,-37.8456483037500,144.9613334353050,2017/2/18,
05035.JPG,long,none,none,-37.8448583986388,144.9607910626110,2017/2/18,
05036.JPG,lat,long,none,-37.8533579053333,144.9696333407500,2017/2/18,
05037.JPG,lat,none,none,-37.8539833919166,144.9704462799440,2017/2/18,
05038.JPG,none,none,none,-37.8544689904166,144.9711142637770,2017/2/18,
05039.JPG,none,lat,lat,-37.8550794855000,144.9719535099160,2017/2/18,
05040.JPG,none,none,none,-37.8445418681388,144.9605804360830,2017/2/18,
05041.JPG,none,none,none,-37.8437492378055,144.9600530587770,2017/2/18,
05042.JPG,long,long,lat,-37.8488747730000,144.9642137370830,2017/2/18,
05043.JPG,none,none,none,-37.8481698560555,144.9635108072770,2017/2/18,
05044.JPG,long,none,none,-37.8505762686666,144.9660796700270,2017/2/18,
05045.JPG,none,none,none,-37.8512152598888,144.9668734512770,2017/2/18,
05046.JPG,long,long,none,-37.8494998753055,144.9648609273050,2017/2/18,
05047.JPG,none,long,none,-37.8501743075555,144.9656137667220,2017/2/18,
05048.JPG,none,none,none,-37.8585956568333,144.9759634908330,2017/2/18,
05049.JPG,long,none,none,-37.8593211261944,144.9766435471660,2017/2/18,
05050.JPG,none,none,long,-37.8426155314444,144.9593684223330,2017/2/18,
05051.JPG,lat,long,none,-37.8524166927222,144.9684202294440,2017/2/18,
05052.JPG,lat,long,croc,-37.8517849594722,144.9676063890000,2017/2/18,
05053.JPG,lat,lat,lat,-37.8561233030555,144.9731918883050,2017/2/18,
05054.JPG,long,lat,long,-37.8554501590277,144.9724486343330,2017/2/18,
05055.JPG,none,none,long,-37.8436671446944,144.9600079586110,2017/2/18,
05056.JPG,none,none,long,-37.8444627485833,144.9605278974440,2017/2/18,
05057.JPG,none,none,long,-37.8551404236666,144.9720383953610,2017/2/18,
05058.JPG,none,none,long,-37.8545294045833,144.9711980749440,2017/2/18,
05059.JPG,none,long,none,-37.8512782227222,144.9669551428050,2017/2/18,
05060.JPG,lat,lat,lat,-37.8506415056944,144.9661574333330,2017/2/18,
05061.JPG,none,none,none,-37.8480969320277,144.9634446818050,2017/2/18,
05062.JPG,lat,lat,long,-37.8488052679166,144.9641418654990,2017/2/18,
05063.JPG,lat,none,none,-37.8592483666388,144.9765766989160,2017/2/18,
05064.JPG,none,none,long,-37.8585261152222,144.9758914614720,2017/2/18,
05065.JPG,lat,long,none,-37.8502421637500,144.9656912111110,2017/2/18,
05066.JPG,none,long,lat,-37.8495695480000,144.9649323211110,2017/2/18,
05067.JPG,long,lat,lat,-37.8555165934722,144.9725236751110,2017/2/18,
05068.JPG,lat,lat,lat,-37.8561906496388,144.9732661057500,2017/2/18,
05069.JPG,lat,none,lat,-37.8517216357500,144.9675251402770,2017/2/18,
05070.JPG,none,long,lat,-37.8523537812777,144.9683394649720,2017/2/18,
05071.JPG,none,none,none,-37.8425350251666,144.9593176953330,2017/2/18,
05072.JPG,long,none,none,-37.8439134883055,144.9601445829440,2017/2/18,
05073.JPG,none,none,none,-37.8430965163611,144.9596745696380,2017/2/18,
05074.JPG,long,lat,none,-37.8577277420000,144.9749858288610,2017/2/18,
05075.JPG,none,none,none,-37.8570582416666,144.9742353694720,2017/2/18,
05076.JPG,none,none,long,-37.8566569257500,144.9737863283050,2017/2/18,
05077.JPG,none,lat,lat,-37.8559892490833,144.9730428193330,2017/2/18,
05078.JPG,long,none,none,-37.8464766118055,144.9620170418330,2017/2/18,
05079.JPG,lat,none,none,-37.8472223716111,144.9626493128610,2017/2/18,
05080.JPG,none,none,none,-37.8596133631944,144.9769084098050,2017/2/18,
05081.JPG,lat,long,none,-37.8529186636388,144.9690666072220,2017/2/18,
05082.JPG,long,lat,lat,-37.8522910128611,144.9682585204440,2017/2/18,
05083.JPG,long,lat,lat,-37.8540439164166,144.9705295139720,2017/2/18,
05084.JPG,long,none,long,-37.8534215455277,144.9697137188050,2017/2/18,
05085.JPG,none,none,none,-37.8447788726944,144.9607379481940,2017/2/18,
05086.JPG,none,long,none,-37.8455716058888,144.9612729181110,2017/2/18,
05087.JPG,lat,lat,lat,-37.8507712186666,144.9663137785550,2017/2/18,
05088.JPG,lat,long,long,-37.8514045042777,144.9671182336110,2017/2/18,
05089.JPG,long,long,none,-37.8489442078055,144.9642857054720,2017/2/18,
05090.JPG,none,none,none,-37.8482424312222,144.9635775265270,2017/2/18,
05091.JPG,long,lat,long,-37.8443050587500,144.9604214685270,2017/2/18,
05092.JPG,long,none,none,-37.8435036890000,144.9599139937490,2017/2/18,
05093.JPG,long,none,none,-37.8544086457777,144.9710302265830,2017/2/18,
05094.JPG,lat,none,long,-37.8550180925000,144.9718692075270,2017/2/18,
05095.JPG,none,none,none,-37.8423707067777,144.9592255120000,2017/2/18,
05096.JPG,rail,rail,diag,-37.8598161551111,144.9773976524160,2017/2/18,
05097.JPG,none,none,none,-37.8586666243888,144.9760332555550,2017/2/18,
05098.JPG,long,none,none,-37.8536120702777,144.9699550705270,2017/2/18,
05099.JPG,none,none,none,-37.8593938906944,144.9767104892220,2017/2/18,
05100.JPG,croc,croc,none,-37.8529810115277,144.9691478161940,2017/2/18,
05101.JPG,none,long,croc,-37.8497075917222,144.9650770014440,2017/2/18,
05102.JPG,none,croc,none,-37.8503777295000,144.9658463188330,2017/2/18,
05103.JPG,none,lat,lat,-37.8569251596388,144.9740841397770,2017/2/18,
05104.JPG,long,long,long,-37.8575929948888,144.9748366354440,2017/2/18,
05105.JPG,none,none,long,-37.8477322007777,144.9631134325830,2017/2/18,
05106.JPG,none,none,none,-37.8484571477500,144.9637833719160,2017/2/18,
05107.JPG,none,none,long,-37.8588884458611,144.9762358840000,2017/2/18,
05108.JPG,long,lat,lat,-37.8535487230277,144.9698747558050,2017/2/18,
05109.JPG,none,none,none,-37.8581946001666,144.9755115736660,2017/2/18,
05110.JPG,lat,long,lat,-37.8541656955277,144.9706953940000,2017/2/18,
05111.JPG,croc,long,none,-37.8497754063888,144.9651507911380,2017/2/18,
05112.JPG,long,long,lat,-37.8490828493333,144.9644298242220,2017/2/18,
05113.JPG,none,none,long,-37.8457243023888,144.9613954775000,2017/2/18,
05114.JPG,none,long,none,-37.8449377959444,144.9608443556110,2017/2/18,
05115.JPG,long,long,none,-37.8470758341388,144.9625179338880,2017/2/18,
05116.JPG,none,none,none,-37.8463262348888,144.9618933983050,2017/2/18,
05117.JPG,lat,lat,lat,-37.8558551983611,144.9728930309160,2017/2/18,
05118.JPG,long,lat,lat,-37.8565235629444,144.9736396649720,2017/2/18,
05119.JPG,lat,croc,none,-37.8521650478888,144.9680953536940,2017/2/18,
05120.JPG,croc,none,none,-37.8527925363888,144.9689048240270,2017/2/18,
05121.JPG,diag,long,lat,-37.8576602493333,144.9749114338330,2017/2/18,
05122.JPG,lat,long,long,-37.8569915938888,144.9741599100270,2017/2/18,
05123.JPG,none,none,none,-37.8483862717222,144.9637134645550,2017/2/18,
05124.JPG,none,none,none,-37.8476593495833,144.9630469498330,2017/2/18,
05125.JPG,none,none,none,-37.8450173344444,144.9608969470830,2017/2/18,
05126.JPG,none,none,none,-37.8457998282222,144.9614585191110,2017/2/18,
05127.JPG,long,none,none,-37.8491521616944,144.9645018533330,2017/2/18,
05128.JPG,long,diag,none,-37.8498407805833,144.9652276398330,2017/2/18,
05129.JPG,lat,lat,lat,-37.8541047973611,144.9706123309720,2017/2/18,
05130.JPG,none,none,none,-37.8581282040833,144.9754360206110,2017/2/18,
05131.JPG,none,none,none,-37.8534852681111,144.9697941808050,2017/2/18,
05132.JPG,none,none,none,-37.8588141865555,144.9761687285830,2017/2/18,
05133.JPG,none,none,none,-37.8527293493333,144.9688237503050,2017/2/18,
05134.JPG,lat,lat,long,-37.8521019450555,144.9680135669720,2017/2/18,
05135.JPG,none,none,lat,-37.8565901892777,144.9737131838880,2017/2/18,
05136.JPG,long,none,lat,-37.8559223154722,144.9729679576660,2017/2/18,
05137.JPG,none,none,none,-37.8464014492222,144.9619552490550,2017/2/18,
05138.JPG,lat,long,none,-37.8471492649166,144.9625833917770,2017/2/18,
05139.JPG,none,long,none,-37.8483147150000,144.9636448866660,2017/2/18,
05140.JPG,lat,long,long,-37.8490134387222,144.9643578505270,2017/2/18,
05141.JPG,lat,lat,none,-37.8513413101388,144.9670367440000,2017/2/18,
05142.JPG,lat,lat,lat,-37.8507065160000,144.9662354237500,2017/2/18,
05143.JPG,none,none,none,-37.8549563925555,144.9717853462220,2017/2/18,
05144.JPG,lat,lat,none,-37.8543481575555,144.9709462524440,2017/2/18,
05145.JPG,none,none,long,-37.8435854231388,144.9599611656110,2017/2/18,
05146.JPG,none,long,none,-37.8443836778333,144.9604751755550,2017/2/18,
05147.JPG,none,long,croc,-37.8424533571111,144.9592700942500,2017/2/18,
05148.JPG,long,none,none,-37.8503100197777,144.9657686913880,2017/2/18,
05149.JPG,croc,long,lat,-37.8496388278611,144.9650043531940,2017/2/18,
05150.JPG,none,croc,none,-37.8530432961111,144.9692292543330,2017/2/18,
05151.JPG,none,long,long,-37.8594666200555,144.9767774591660,2017/2/18,
05152.JPG,none,none,none,-37.8536756636388,144.9700351937220,2017/2/18,
05153.JPG,none,none,none,-37.8587389454166,144.9761014225830,2017/2/18,
05154.JPG,none,none,none,-37.8110320788611,144.9531828206110,2017/2/18,
05155.JPG,none,none,none,-37.8118790579166,144.9535686864440,2017/2/18,
05156.JPG,none,none,none,-37.8054209509444,144.9485147672220,2017/2/18,
05157.JPG,none,none,none,-37.8160376296111,144.9553951365830,2017/2/18,
05158.JPG,none,none,none,-37.8168804204444,144.9557967446380,2017/2/18,
05159.JPG,rail,rail,none,-37.8125935765555,144.9538079076660,2017/2/18,
05160.JPG,none,none,none,-37.8134338151388,144.9542058070830,2017/2/18,
05161.JPG,lat,lat,none,-37.8064671352222,144.9499039586110,2017/2/18,
05162.JPG,none,none,none,-37.8058383852222,144.9491065588050,2017/2/18,
05163.JPG,none,none,none,-37.8173866204166,144.9560361043610,2017/2/18,
05164.JPG,none,none,none,-37.8182313202500,144.9564375468330,2017/2/18,
05165.JPG,lat,lat,lat,-37.8076607122222,144.9510989773330,2017/2/18,
05166.JPG,croc,croc,none,-37.8084118696666,144.9517209909160,2017/2/18,
05167.JPG,none,none,none,-37.8192388645555,144.9569276874160,2017/2/18,
05168.JPG,none,none,none,-37.8200862974166,144.9573292331110,2017/2/18,
05169.JPG,none,none,none,-37.8111163826944,144.9532224290270,2017/2/18,
05170.JPG,none,none,none,-37.8102833379444,144.9528151850550,2017/2/18,
